comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
2383,MultiLaunchConfigurationTabGroup.java,"@deprecated see bug 517722, launch groups are now part of platform.",0,0,usage,@deprecated see bug 517722 launch groups are now part of platform
1164,TestUpgradeDomainBlockPlacementPolicy.java,the test configs upgrade domain for nodes via admin json,0,0,usage,the test configs upgrade domain for nodes via admin json
584,ITestAzureNativeContractSeek.java,contract test.,0,0,usage,contract test
5146,VScrollTable.java,overwrites onbrowserevent function on focusablescrollpanel to give event,0,0,usage,overwrites onbrowserevent function on focusablescrollpanel to give event
3130,EqualsTester.java,ul,0,0,usage,ul
17,AbstractContractGetFileStatusTest.java,kept small to avoid killing object store test runs too much.,0,0,usage,kept small to avoid killing object store test runs too much
2180,IScannerInfoConsoleParser.java,@author vhirsl,0,0,usage,@author vhirsl
1810,DefaultEnvironmentContextInfo.java,@since 30,0,0,usage,@since 30
1223,TimelineDataToRetrieve.java,all fields will,0,0,usage,all fields will
5081,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,0,usage,these are used when jumping between pages when pressing home and end
594,ITestS3Select.java,executed if the destination store declares its support for the feature.,0,0,usage,executed if the destination store declares its support for the feature
1239,TimelineDataToRetrieve.java,li,0,0,usage,li
5444,Window.java,the frequency may vary across,0,0,usage,the frequency may vary across
917,StructureGenerator.java,the size of each,0,0,usage,the size of each
4488,Element.java,all elements are,0,0,usage,all elements are
4508,PrivateElementProcessor,handles @code binder^newprivatebinder elements.,0,0,usage,handles @code binder newprivatebinder elements
5059,VScrollTable.java,changes to manage mousedown and mouseup,0,0,usage,changes to manage mousedown and mouseup
1130,TestSwiftFileSystemContract.java,this is the full filesystem contract test which requires the,0,0,usage,this is the full filesystem contract test which requires the
4524,AbstractFocusable.java,an abstract base class for focusable components.,0,0,usage,an abstract base class for focusable components
4888,RpcDataProviderExtension.java,@see grid#valuechangelisteners,0,0,usage,@see grid valuechangelisteners
3049,ClassToInstanceMap.java,operations @link #putinstance and @link #getinstance are available.,0,0,usage,operations @link putinstance and @link getinstance are available
4734,GridSelectionModel.java,selectionmodel should extend @link abstractgridextension .,0,0,usage,selectionmodel should extend @link abstractgridextension
3214,ForwardingQueueTest.java,tests for @code forwardingqueue .,0,0,usage,tests for @code forwardingqueue
5424,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,usage,@see com vaadin ui panel changevariables java lang object java util map
987,SwiftRestClient.java,create operation.,0,0,usage,create operation
4164,AbstractModule.java,@author crazybob@google^com bob lee,0,0,usage,@author crazybob@google com bob lee
4535,AbstractMultiSelectState.java,@since 80,0,0,usage,@since 80
4812,PopupView.java,methods inherited from abstractcomponentcontainer.,0,0,usage,methods inherited from abstractcomponentcontainer
5277,VScrollTable.java,dom^client.focusevent,0,0,usage,dom client focusevent
5091,VScrollTable.java,@see,0,0,usage,@see
1352,TonyRuntimeFactory.java,implementation of runtimefactory with tony runtime,0,0,usage,implementation of runtimefactory with tony runtime
4641,FooterDoubleClickHandler.java,grid.,0,0,usage,grid
4974,VaadinPortlet.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
2780,BloomFilter.java,both serialized forms will continue to be,0,0,usage,both serialized forms will continue to be
2247,MIBreakpointsSynchronizer.java,"bug 530377 prior to fixing 530377, events that arrived from gdb faster than",0,0,usage,bug 530377 prior to fixing 530377 events that arrived from gdb faster than
3100,CountingOutputStream.java,@author chris nokleberg,0,0,usage,@author chris nokleberg
5063,VScrollTable.java,when changing tabs.,0,0,usage,when changing tabs
4946,UnknownExtensionConnector.java,@since 77.4,0,0,usage,@since 77 4
3295,LazyStackTraceBenchmark.java,finder implementation that might be used in a logging framework.,0,0,usage,finder implementation that might be used in a logging framework
380,DiskBalancerCluster.java,p,0,0,usage,p
4585,BootstrapPageResponse.java,the bootstrap page,0,0,usage,the bootstrap page
2585,UncallCommandHandler.java,command handler to trigger an uncall operation,0,0,usage,command handler to trigger an uncall operation
889,StateStoreFileSystemImpl.java,@link statestoredriver implementation based on a filesystem.,0,0,usage,@link statestoredriver implementation based on a filesystem
5000,VaadinServiceInitListener.java,@link serviceloader .,0,0,usage,@link serviceloader
5263,VScrollTable.java,reordering disabled and clicking on it resets sorting.,0,0,usage,reordering disabled and clicking on it resets sorting
4978,VaadinPortlet.java,each @link requesthandler can,0,0,usage,each @link requesthandler can
1861,FormattedValueTests.java,helper class that stores some element paths and nodes using a certain format,0,0,usage,helper class that stores some element paths and nodes using a certain format
5172,VScrollTable.java,used to recall the position of an open context menu if we need to close,0,0,usage,used to recall the position of an open context menu if we need to close
3285,ImmutableTable_CustomFieldSerializerBase.java,this class contains static utility methods for writing @link immutabletable gwt field,0,0,usage,this class contains static utility methods for writing @link immutabletable gwt field
4611,ClientRpcWriter.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
5142,VScrollTable.java,non javadoc,0,0,usage,non javadoc
8,AbstractContractGetFileStatusTest.java,accept everything.,0,0,usage,accept everything
5403,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,usage,@see com vaadin ui panel paintcontent com vaadin server painttarget
464,EventWatcher.java,@param completion payload the type of event which could cancel the,0,0,usage,@param completion payload the type of event which could cancel the
379,DiskBalancerCluster.java,cluster.,0,0,usage,cluster
4750,HeaderRow.java,a header row in a grid.,0,0,usage,a header row in a grid
3076,CloseablesTest.java,propagated out from the @link closeables#close method if @code swallowexception is true.,0,0,usage,propagated out from the @link closeables close method if @code swallowexception is true
4789,PopupView.java,used to deliver contents to this component.,0,0,usage,used to deliver contents to this component
2545,ToggleDynamicPrintfAdapter.java,@since 75,0,0,usage,@since 75
1511,KVStore.java,"if the underlying data store requires serialization, data will be serialized to and deserialized",0,0,usage,if the underlying data store requires serialization data will be serialized to and deserialized
5074,VScrollTable.java,dom^client.blurevent,0,0,usage,dom client blurevent
531,FsConstants.java,filesystem related constants.,0,0,usage,filesystem related constants
2590,UPCKeyword.java,@author mike kucera,0,0,usage,@author mike kucera
5293,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,usage,this method has logic which rows needs to be requested from server when
463,EventWatcher.java,@param timeout payload the type of the events which are tracked.,0,0,usage,@param timeout payload the type of the events which are tracked
3751,SmoothRateLimiter.java,interval .,0,0,usage,interval
4325,Binder.java,@author kevinb@google^com kevin bourrillion,0,0,usage,@author kevinb@google com kevin bourrillion
2432,RulerColumnDescriptor.java,@since 72,0,0,usage,@since 72
3222,GwtTestSuite.java,"suite, as the per suite setup is expensive.",0,0,usage,suite as the per suite setup is expensive
5281,VScrollTable.java,dom^client.blurevent,0,0,usage,dom client blurevent
5179,VScrollTable.java,changes to manage mousedown and mouseup,0,0,usage,changes to manage mousedown and mouseup
2747,ArrayListMultimapGwtSerializationDependencies.java,arraylistmultimap .,0,0,usage,arraylistmultimap
4792,PopupView.java,methods inherited from abstractcomponentcontainer.,0,0,usage,methods inherited from abstractcomponentcontainer
3809,SmoothRateLimiter.java,"for example, for a rate of",0,0,usage,for example for a rate of
5366,VTextArea.java,@author vaadin ltd.,0,0,usage,@author vaadin ltd
2374,MIThreadGroupAddedEvent.java,"thread group added,id i1",0,0,usage,thread group added id i1
4784,PopupView.java,a component for displaying a two different views to data.,0,0,usage,a component for displaying a two different views to data
3401,ObjectCountHashMap.java,"implementation which stores keys and count values as map entries, @code objectcounthashmap",0,0,usage,implementation which stores keys and count values as map entries @code objectcounthashmap
2579,TriggerCellModifier.java,cell modifier used to edit the trigger value.,0,0,usage,cell modifier used to edit the trigger value
2691,AbstractSortedKeySortedSetMultimap.java,"map types in non gwt only, while gwt code will inherit the sortedmap sortedset overrides.",0,0,usage,map types in non gwt only while gwt code will inherit the sortedmap sortedset overrides
5428,Window.java,non javadoc,0,0,usage,non javadoc
2093,IDsfDebugServicesFactory.java,a factory to create dsf services.,0,0,usage,a factory to create dsf services
5452,Window.java,non javadoc,0,0,usage,non javadoc
104,BlocksMap.java,block s metadata currently includes blockcollection it belongs to and,0,0,usage,block s metadata currently includes blockcollection it belongs to and
5443,Window.java,eg the browser window is resized .,0,0,usage,eg the browser window is resized
477,FairOrderingPolicy.java,an orderingpolicy which orders schedulableentities for fairness see,0,0,usage,an orderingpolicy which orders schedulableentities for fairness see
3939,SmoothRateLimiter.java,"terms of time, in this sense if a ratelimiter is 2qps, and this time is specified as 10",0,0,usage,terms of time in this sense if a ratelimiter is 2qps and this time is specified as 10
915,StructureGenerator.java,3,0,0,usage,3
797,ReencryptionUpdater.java,class to track re encryption submissions of a single zone.,0,0,usage,class to track re encryption submissions of a single zone
1231,TimelineDataToRetrieve.java,li,0,0,usage,li
1875,GdbExpressionVMProvider.java,"to understand why this is necessary, see gdbvariablevmnode.",0,0,usage,to understand why this is necessary see gdbvariablevmnode
2701,ArbitraryInstances.java,"java^util.concurrent , @code java^util.regex , @code com^google.common^base , @code",0,0,usage,java util concurrent @code java util regex @code com google common base @code
3834,SmoothRateLimiter.java,speed .,0,0,usage,speed
613,LocalizationStatusPBImpl.java,pb impl of @link localizationstatus .,0,0,usage,pb impl of @link localizationstatus
4793,PopupView.java,these are unnecessary,0,0,usage,these are unnecessary
2327,MIStack.java,br,0,0,usage,br
960,SwiftBadRequestException.java,thrown to indicate that data locality can t be calculated or requested path is incorrect.,0,0,usage,thrown to indicate that data locality can t be calculated or requested path is incorrect
5399,Window.java,event which is fired when the window order position is changed.,0,0,usage,event which is fired when the window order position is changed
4929,SimpleGridUI.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
5422,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,usage,@see com vaadin ui panel paintcontent com vaadin server painttarget
4567,AbstractSingleComponentContainerState.java,@since 80,0,0,usage,@since 80
3494,Preconditions.java,@since 20,0,0,usage,@since 20
1434,YarnAuthorizationProvider.java,involve expensive computation as these method could be invoked in rpc.,0,0,usage,involve expensive computation as these method could be invoked in rpc
566,InconsistentS3ClientFactory.java,s3 client factory used for testing with eventual consistency fault injection.,0,0,usage,s3 client factory used for testing with eventual consistency fault injection
5463,Window.java,"getui ^addaction new window^closeshortcut window, keycode^escape",0,0,usage,getui addaction new window closeshortcut window keycode escape
1762,ClangToolChain.java,@author dschaefer,0,0,usage,@author dschaefer
3780,SmoothRateLimiter.java,p it remains to calculate thresholdspermits and maxpermits.,0,0,usage,p it remains to calculate thresholdspermits and maxpermits
5420,Window.java,p,0,0,usage,p
693,OzoneObj.java,ozone objects supported for acl.,0,0,usage,ozone objects supported for acl
1209,TimelineDataToRetrieve.java,these can either be,0,0,usage,these can either be
4932,SpacerVisibilityChangedEvent.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
5287,VScrollTable.java,changes to manage mousedown and mouseup,0,0,usage,changes to manage mousedown and mouseup
1364,UniformSizeInputFormat.java,uniform.,0,0,usage,uniform
1836,DOMGCCParserExtensionTestSuite.java,@author jcamelon,0,0,usage,@author jcamelon
5233,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,0,0,usage,com google gwt event dom client focushandler onfocus com google gwt event
277,DelegatingSSLSocketFactory.java,a href https github^com wildfly wildfly openssl wildlfy openssl a,0,0,usage,a href https github com wildfly wildfly openssl wildlfy openssl a
